dwc:county,dwc:country,dwc:family,dwc:day,dwc:recordedBy,dwc:order,dwc:institutionCode,dwc:class,dwc:phylum,idigbio:uuid,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:subgenus,dwc:decimalLatitude,dwc:higherClassification,dwc:catalogNumber,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:specificEpithet,dwc:stateProvince,dwc:collectionCode,dwc:genus,dwc:continent,idigbio:dateModified,dwc:scientificName,dwc:year
,Papua New Guinea,Holothuriidae,16,"Yasunori Kano, Pierre Lozouet, John Slapcinsky, Mande Holford, Timea Neusser, Bastian Brenzinger",Aspidochirotida,FLMNH,Holothuroidea,,95266131-3f3b-4c48-8c02-310759fe6250,Selenka,41624C5C-9447-4B99-B9E1-5DE6090BAB0E,,-4.987981,,14781-Echinodermata,145.794018,,11,rigida,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T23:13:14.760Z,Holothuria rigida,2012
Ofu Island,American Samoa,Holothuriidae,,Sea McKeon,Aspidochirotida,FLMNH,Holothuroidea,,f9080b1a-84f6-447c-b7c2-92a81271d3fa,Selenka,5854946A-418C-4153-BC33-E1EA0D8545B3,,-14.2,,5030-Echinodermata,-169.7,,2,inhabilis,Samoa Islands,Invertebrate Zoology,Holothuria,,2014-10-16T21:50:22.235Z,Holothuria inhabilis,2007
,Mexico,Holothuriidae,27,"T. A. Ebert, D. M. Dexter",Aspidochirotida,FLMNH,Holothuroidea,,3625c2df-bb2f-4057-8e8a-1e4b4f03cdcf,Semper,F8B7224E-3FE2-45B3-BA0A-2392F136CD18,,23.3827,,16130-Echinodermata,-109.4253,,1,arenicola,Baja California Sur,Invertebrate Zoology,Holothuria,,2014-10-16T17:03:09.529Z,Holothuria arenicola,1972
Makah,USA,Holothuriidae,22,Lisa Kirkendale,Aspidochirotida,FLMNH,Holothuroidea,,03dddcc0-96e0-4178-a799-d19e7012e726,Semper,92F8096B-54DA-46F9-BB79-7470B5ED537C,,,,12407-Echinodermata,,,6,flavomaculata,Hawaii,Invertebrate Zoology,Holothuria,,2014-10-16T22:38:38.337Z,Holothuria flavomaculata,1997
Okinawa,Japan,Holothuriidae,14,"Yoshihisa Fujita, Daisuke Uyeno",Aspidochirotida,FLMNH,Holothuroidea,,7f2be47c-6ee9-449c-abb4-3db413e3469d,Lesson,6A52D812-D362-4114-A988-958860CF9B64,,26.444199,,10983-Echinodermata,127.772746,,5,edulis,Ryukyus,Invertebrate Zoology,Holothuria,,2014-10-16T18:43:40.908Z,Holothuria edulis,2011
Rangiroa Atoll,French Polynesia,Holothuriidae,26,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,bbc6e445-aae0-4e93-88c9-5cabda1f132d,Semper,D650BAD0-34FB-42F9-9CAF-81461BAAF03E,,-14.9833333333,,294-Echinodermata,-147.6166666667,,10,difficilis,Tuamotu Islands,Invertebrate Zoology,Holothuria,,2014-10-16T16:06:30.703Z,Holothuria difficilis,2001
,USA,Holothuriidae,16,"Mandy Bemis, Jenna Moore",Aspidochirotida,FLMNH,Holothuroidea,,c71bbff8-29b4-4881-a894-67a0c63ecbd7,Selenka,911EF521-D1E6-4A4B-B542-411D63AAAA11,,30.2755,,10887-Echinodermata,-81.28366,,9,princeps,Florida,Invertebrate Zoology,Holothuria,,2014-10-16T21:12:45.644Z,Holothuria princeps,2010
,Tanzania,Holothuriidae,13,Tim Werner,Aspidochirotida,FLMNH,Holothuroidea,,726336cc-8be2-4ce9-921d-741d95933f71,Jäger,7B8C43A1-4A55-4C91-B545-3524E4A6DC9F,,-6.14623,,8929-Echinodermata,39.13786,,8,fuscocinerea,,Invertebrate Zoology,Holothuria,,2014-10-16T20:04:53.162Z,Holothuria fuscocinerea,2009
,Algeria,Holothuriidae,7,Karim Mezali,Aspidochirotida,FLMNH,Holothuroidea,,64ac480a-f05b-437f-9e40-41c5dcd72823,Gmelin,E655F242-3364-4049-B18E-9AFA36401887,,,,5458-Echinodermata,,,5,tubulosa,Division 27,Invertebrate Zoology,Holothuria,,2014-10-16T18:28:36.173Z,Holothuria tubulosa,2007
,Singapore,Holothuriidae,23,"Tan Heok Hui, Zeehan Jaafar, Zarina, Debby Ng, Lin Chia-wei, Daisuke Uyeno, Wang Tuan Wah, Catherine Head, Sammy Benny Jacky De Grave, Charles Garrette Messing  , David John William Lane",Aspidochirotida,FLMNH,Holothuroidea,,3ef8d2dc-4c56-48d8-ad51-9bc635c2a7da,Jäger,E175D63A-0DB0-42F6-B724-102FC2C192F7,,1.2064833333,,13694-Echinodermata,103.754,,5,scabra,,Invertebrate Zoology,Holothuria,,2014-10-16T17:56:08.253Z,Holothuria scabra,2013
Guam Island,USA,Holothuriidae,,Alexander M. Kerr,Aspidochirotida,FLMNH,Holothuroidea,,7ee90144-2d05-49fa-b9a8-0310542cdc4e,,70160F55-C1C0-4E4B-8AE5-57992819CA9D,,13.5,,11304-Echinodermata,144.8,,7,truncata,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:28:14.346Z,Holothuria truncata,2009
,Papua New Guinea,Holothuriidae,14,"François Michonneau, Mande Holford, Bastian Brenzinger",Aspidochirotida,FLMNH,Holothuroidea,,95cdf170-cc17-4cb2-ab86-3e9d469d84ed,Semper,BFFE1745-4086-4DA0-BDA5-5426678936F6,,-5.107375,,14709-Echinodermata,145.822054,,11,gracilis,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T23:19:07.604Z,Holothuria gracilis,2012
,Madagascar,Holothuriidae,18,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,eb10a305-c5df-4727-8c29-9636cfd02967,Linnaeus,5BF0E31E-FE34-44B4-9814-A522DB605CB9,,-13.2989,,7156-Echinodermata,48.1472,,5,,,Invertebrate Zoology,Holothuria,,2014-10-16T17:32:23.631Z,,2008
,Australia,Holothuriidae,22,,Aspidochirotida,FLMNH,Holothuroidea,,9d7bb0ae-191e-4fa2-a896-e70f01bd2189,Selenka,2B550744-693F-473E-B836-64A2C6280D69,,-23.4331666667,,10105-Echinodermata,151.9170833333,,11,pervicax,Queensland,Invertebrate Zoology,Holothuria,,2014-10-16T15:31:05.847Z,Holothuria pervicax,2009
Ducie Atoll,Pitcairn Islands,Holothuriidae,9,"Wragg, G.",Aspidochirotida,FLMNH,Holothuroidea,,688ae270-8784-4683-839c-d53e8d772beb,Semper,85404E84-151C-468F-B038-5F55DC8F8C4D,,,,1918-Echinodermata,,,11,difficilis,Pitcairn Islands,Invertebrate Zoology,Holothuria,,2014-10-16T17:47:19.485Z,Holothuria difficilis,1997
Moorea Island,French Polynesia,Holothuriidae,2,Arthur Anker,Aspidochirotida,FLMNH,Holothuroidea,,567aff71-c3bf-4928-9e1f-32aef16c499d,Linnaeus,C561A8BA-DE79-498E-ADDC-6239B4F15129,,-17.48921,,11083-Echinodermata,-149.91314,,12,,Society Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:37:51.901Z,,2010
Hiva Oa,French Polynesia,Holothuriidae,2,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",Aspidochirotida,FLMNH,Holothuroidea,,389fef5d-f5b6-45f1-be68-09e074543054,Bell,BBFD3985-3A64-4F11-8F25-A4CA83EE6D36,,-9.7454,,11246-Echinodermata,-138.8117833333,,12,whitmaei,Marquesas Islands,Invertebrate Zoology,Holothuria,,2014-10-16T21:50:57.411Z,Holothuria whitmaei,2011
,Philippines,Holothuriidae,13,Kris Netchy & Alex Kerr,Aspidochirotida,FLMNH,Holothuroidea,,79daba06-bffb-42ee-8694-26abef7814b7,Selenka,6572E816-D370-4F99-8465-F70613AC0567,,,,5645-Echinodermata,,,6,pervicax,Bohol,Invertebrate Zoology,Holothuria,,2014-10-16T23:55:40.823Z,Holothuria pervicax,2006
Oahu Island,USA,Holothuriidae,25,"J. Earle, J. Hoover, G. Paulay",Aspidochirotida,FLMNH,Holothuroidea,,7d879ea5-a8f7-4a15-8ffd-b6bcbfff2213,Jäger,227445C5-A2EC-4B81-8DDE-24F08021FD1F,,21.2876166667,,4831-Echinodermata,-158.0025,,2,atra,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:22:54.458Z,Holothuria atra,2006
Okinawa,Japan,Holothuriidae,21,"Daisuke Uyeno, Yoshida Ryuta, Yuki Miyaoka",Aspidochirotida,FLMNH,Holothuroidea,,41130c82-3f09-4c21-85bd-195e10b766d3,,54944FE2-4F3D-49E9-BE50-A12D0BC287C8,,26.648034,,11034-Echinodermata,128.005806,,5,sp. 23,Ryukyus,Invertebrate Zoology,Holothuria,,2014-10-16T20:25:21.406Z,Holothuria sp. 23,2011
,Taiwan,Holothuriidae,2,"Mandy Bemis, Machel Malay, Jimmy Huang",Aspidochirotida,FLMNH,Holothuroidea,,8906c921-5e5b-4b79-a940-025af5180ddc,Brandt,E2EE4437-D536-4FA2-8FC0-DC76F4949AEC,,25.142,,11131-Echinodermata,121.803,,7,cinerascens,,Invertebrate Zoology,Holothuria,,2014-10-16T17:27:25.070Z,Holothuria cinerascens,2011
,Djibouti,Holothuriidae,2,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,75467547-0237-434d-8e06-c2caf47435b7,Forskaal,70CFE5C1-DA59-43C4-928A-1A668503C43B,,11.7183,,12086-Echinodermata,43.1561,,10,impatiens,,Invertebrate Zoology,Holothuria,,2014-10-16T22:00:13.546Z,Holothuria impatiens,2012
Pohnpei Island,Federated States of Micronesia,Holothuriidae,,"Starmer, J.",Aspidochirotida,FLMNH,Holothuroidea,,471a5ff5-0c31-4a41-a456-51af6cfeb2c4,Jäger,F69D8295-A520-48B1-8F47-5151D7DA4EAC,,7,,3301-Echinodermata,158.2,,,atra,Caroline Islands,Invertebrate Zoology,Holothuria,,2014-10-16T19:51:07.251Z,Holothuria atra,
Guam Island,USA,Holothuriidae,15,Arthur Anker,Aspidochirotida,FLMNH,Holothuroidea,,3d336812-9ca4-460d-906e-2afceb66f073,Lesson,0EE23BC0-FE09-408C-83DB-B9FB0AC469B6,,13.5,,10713-Echinodermata,144.8,,6,hilla,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T16:59:52.633Z,Holothuria hilla,2010
,Vanuatu,Holothuriidae,9,David Lane et al.,Aspidochirotida,FLMNH,Holothuroidea,,920f32e9-1131-47f3-9ba7-6919adbeb806,Forskaal,2782F2D7-A8EF-4C30-9D9E-229B993C98D4,,,,5556-Echinodermata,,,10,impatiens,Sanma Province,Invertebrate Zoology,Holothuria,,2014-10-16T23:43:36.910Z,Holothuria impatiens,2006
Niue Island,Niue Island,Holothuriidae,1,,Aspidochirotida,FLMNH,Holothuroidea,,5a264aad-f6b3-4aa9-877e-f61ea969a44e,Linnaeus,FAFAB4D8-1282-4CEB-9BFC-CF7D9B49FCF9,,-19.1,,1878-Echinodermata,-169.9,,9,,Niue Island,Invertebrate Zoology,Holothuria,,2014-10-16T19:55:13.952Z,,1986
,Madagascar,Holothuriidae,26,"A. Anker, G. Bakary, F. Michonneau, G. Paulay, T. Werner",Aspidochirotida,FLMNH,Holothuroidea,,b914c81a-4f16-41c2-9a63-686500786bc4,,CB53F310-DE47-426B-A4E3-32D79EED6468,,-13.44624,,7314-Echinodermata,48.33157,,5,sp. 26,,Invertebrate Zoology,Holothuria,,2014-10-16T16:38:36.423Z,Holothuria sp. 26,2008
Henderson Island,Pitcairn Islands,Holothuriidae,,,Aspidochirotida,FLMNH,Holothuroidea,,8e7ace7a-1eb1-41fe-b1db-ecab0da9b46d,Bell,2083FC21-EECC-4677-8902-56DB1A24FAA9,,,,3195-Echinodermata,,,,whitmaei,Pitcairn Islands,Invertebrate Zoology,Holothuria,,2014-10-16T17:31:36.403Z,Holothuria whitmaei,
Okinawa Island,Japan,Holothuriidae,29,"Nat Evans, Francois Michonneau, Tom Schils, Amanda Devilliers, Daisuke Uyeno",Aspidochirotida,FLMNH,Holothuroidea,,864224af-8925-498a-a35c-471774409091,Semper,F67A19CC-9184-406B-B27E-2425E70462A4,,26.406339,,10377-Echinodermata,127.844547,,6,difficilis,Okinawa Prefecture,Invertebrate Zoology,Holothuria,,2014-10-16T20:09:02.694Z,Holothuria difficilis,2010
,French Antilles,Holothuriidae,14,"Gustav Paulay, John Slapcinsky, Mandy Bemis, François Michonneau, Arthur Anker, Jean-Philippe Marechal, Romain Renoux",Aspidochirotida,FLMNH,Holothuroidea,,bcc09a12-e343-4220-a284-c6352126056b,Selenka,783044B4-D20F-47E5-B471-A6FF5C14365B,,18.078,,11802-Echinodermata,-63.015,,4,unicolor,St. Martin,Invertebrate Zoology,Holothuria,,2014-10-16T19:43:43.434Z,Holothuria unicolor,2012
Yap Island,Federated States of Micronesia,Holothuriidae,26,"Ron Clouse, Daniel Janies",Aspidochirotida,FLMNH,Holothuroidea,,fabde5f0-3240-4031-baeb-94af3c87926b,Jäger,C6A317C0-07B7-4880-801B-6924730EA324,,,,13360-Echinodermata,,,11,atra,Caroline Islands,Invertebrate Zoology,Holothuria,,2014-10-16T19:44:00.694Z,Holothuria atra,2002
Guam Island,USA,Holothuriidae,9,François Michonneau,Aspidochirotida,FLMNH,Holothuroidea,,8d16b132-ef0b-46af-884c-23982e05289c,Lesson,08036A00-E7BE-4833-9213-BF192BDD6DC8,,13.479906,,6715-Echinodermata,144.726632,,2,hilla,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T18:08:58.234Z,Holothuria hilla,2008
,Saudi Arabia,Holothuriidae,3,"Patrick Norby, Gustav Paulay",Aspidochirotida,FLMNH,Holothuroidea,,e6cca818-e0ec-4a0b-a1c7-c5663f953812,Cherbonnier,89ECB33A-89C0-434C-8DCB-7C3DCD1155C2,,19.5707,,13385-Echinodermata,40.00878,,3,turriscelsa,,Invertebrate Zoology,Holothuria,,2014-10-16T21:25:55.067Z,Holothuria turriscelsa,2013
Maui Island,USA,Holothuriidae,8,Cory Pittman,Aspidochirotida,FLMNH,Holothuroidea,,cda896c8-885a-47d1-85d9-e85f2395c369,Forskaal,4A7DE42D-595C-493A-AD4F-1E1844406E18,,20.8108,,6279-Echinodermata,-156.6214,,12,impatiens,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T21:47:29.208Z,Holothuria impatiens,2007
Guam Island,USA,Holothuriidae,22,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,b4e39904-4ac3-4830-b51d-563d51091965,Selenka,D0D013CF-7731-4586-A4EA-1B9A4329FC9B,,13.5,,193-Echinodermata,144.8,,8,pervicax,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:00:41.676Z,Holothuria pervicax,1984
Mayotte Island,France,Holothuriidae,2,"Arthur Anker, François Michonneau",Aspidochirotida,FLMNH,Holothuroidea,,3ea3b549-aad0-4832-b82d-3156da6994a4,Forskaal,FE74FDBD-1454-4487-86E5-0AA4F4EE605D,,-12.859323,,7070-Echinodermata,45.268639,,6,impatiens,Comoros Islands,Invertebrate Zoology,Holothuria,,2014-10-16T15:22:23.556Z,Holothuria impatiens,2008
Moorea Island,French Polynesia,Holothuriidae,,"Christian McKeon, Gustav Paulay",Aspidochirotida,FLMNH,Holothuroidea,,deb3d670-cc1e-40eb-a126-b178abf9e63b,Ludwig,FD9866F3-2F48-47D1-BDAE-3A60D905E4CF,,-17.4772,,4986-Echinodermata,-149.8306,,7,signata,Society Islands,Invertebrate Zoology,Holothuria,,2014-10-16T15:54:13.765Z,Holothuria signata,2006
,Madagascar,Holothuriidae,27,"G. Bakary, G. Paulay, T. Werner",Aspidochirotida,FLMNH,Holothuroidea,,6ae5a1e9-eb74-49a0-a6f4-1d81a03f6f2d,Cherbonnier,40A80B86-FACC-4639-8FA5-C3DF5E7F4827,,-13.46678,,6880-Echinodermata,48.32303,,5,vittalonga,,Invertebrate Zoology,Holothuria,,2014-10-16T16:56:41.404Z,Holothuria vittalonga,2008
,Australia,Holothuriidae,,François Michonneau,Aspidochirotida,FLMNH,Holothuroidea,,6a0830c1-5b59-438c-b110-86d1036dda95,Lesson,856931D9-B810-4ADB-949A-EBA217E2C5FD,,-22.72148,,9627-Echinodermata,113.6424,,5,hilla,Western Australia,Invertebrate Zoology,Holothuria,,2014-10-16T22:13:35.615Z,Holothuria hilla,2009
,Palau,Holothuriidae,26,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,a35034f6-cdf3-4840-a335-8160dc1622d3,Semper,E338F310-9630-42EC-898B-F93655615DA4,,,,1732-Echinodermata,,,7,immobilis,,Invertebrate Zoology,Holothuria,,2014-10-17T00:04:26.087Z,Holothuria immobilis,1999
Iriomote Island,Japan,Holothuriidae,11,"Nat Evans, Francois Michonneau",Aspidochirotida,FLMNH,Holothuroidea,,cc288d0c-4431-42c3-a67a-d7e652ee72c5,Lesson,14F365BD-8479-48BE-8122-B3B342D1D12E,,24.373801,,10554-Echinodermata,123.75053,,7,edulis,Okinawa Prefecture,Invertebrate Zoology,Holothuria,,2014-10-16T17:40:26.257Z,Holothuria edulis,2010
,Papua New Guinea,Holothuriidae,14,"Hugh Morrison, Anthony Berberian, Heok Hui Tan, Jessica Goodheart",Aspidochirotida,FLMNH,Holothuroidea,,0ef24390-3345-49d9-ad45-1c414a810ac9,Lesson,3466368D-EC94-4026-BA3E-786B8D5A655F,,-5.197,,14724-Echinodermata,145.807159,,11,edulis,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T16:45:24.734Z,Holothuria edulis,2012
,Pitcairn Islands,Holothuriidae,,"Starmer, J.",Aspidochirotida,FLMNH,Holothuroidea,,a474dd88-1d9c-41ff-a121-d27a5e468f7f,Brandt,E7982D27-52A3-4B5A-B14D-0116DDAE311D,,,,3279-Echinodermata,,,,cinerascens,Henderson Island,Invertebrate Zoology,Holothuria,,2014-10-16T15:57:33.113Z,Holothuria cinerascens,
,USA,Holothuriidae,6,"Robert Lasley, Arthur Anker, Sun Kim, Patricia Cabezas",Aspidochirotida,FLMNH,Holothuroidea,,e0831110-31b1-4d5a-8821-549f2145d92f,Pourtalès,0A6E0E1E-75EB-4201-96D8-998BC0D9BD2D,,,,7804-Echinodermata,,,9,floridana,Florida,Invertebrate Zoology,Holothuria,,2014-10-16T18:15:05.422Z,Holothuria floridana,2008
,France,Holothuriidae,,Pascal Romans,Aspidochirotida,FLMNH,Holothuroidea,,47058557-477d-4f2c-8a84-69fbbac49515,Chiaje,B50BC99F-6406-4EB7-8B34-F96B80DCCBF9,,,,4483-Echinodermata,,,,forskali,,Invertebrate Zoology,Holothuria,,2014-10-16T21:56:57.048Z,Holothuria forskali,2006
,Ecuador,Holothuriidae,,"Cleveland P. Hickman, Jr.",Aspidochirotida,FLMNH,Holothuroidea,,8312341a-47f9-4b1c-93f3-59282c24e8ec,Caso,1741003C-973E-4A3C-8FC1-E3C0466C7F94,,,,9669-Echinodermata,,,4,zihuatanensis,Galapagos Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:34:31.128Z,Holothuria zihuatanensis,1990
,USA,Holothuriidae,14,Don DeMaria,Aspidochirotida,FLMNH,Holothuroidea,,f7fcec60-c0db-495a-8c63-c040c0687661,Selenka,12FCCC9A-A64B-4A10-B523-3BFFF9EC802D,,30.3077,,5729-Echinodermata,-81.0689333333,,7,princeps,Florida,Invertebrate Zoology,Holothuria,,2014-10-16T19:58:09.734Z,Holothuria princeps,2006
Majuro Atoll,Republic of the Marshall Islands,Holothuriidae,3,François Michonneau & Sun Kim,Aspidochirotida,FLMNH,Holothuroidea,,42973944-12c8-4bb6-b834-5da73969c444,Selenka,29E22266-AB1B-4C74-AAA1-D5CAFD1198CF,,7.08144,,6790-Echinodermata,171.34597,,4,verrucosa,Marshall Islands,Invertebrate Zoology,Holothuria,,2014-10-16T21:29:01.652Z,Holothuria verrucosa,2008
,Saudi Arabia,Holothuriidae,6,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,431580ae-ebfd-4e34-a95e-5698383d3e06,Jäger,669C9BD3-4CF2-4F11-B0E7-3775D78E8C72,,,,12112-Echinodermata,,,10,atra,,Invertebrate Zoology,Holothuria,,2014-10-16T21:49:22.908Z,Holothuria atra,2012
,Madagascar,Holothuriidae,26,"A. Anker, G. Bakary, F. Michonneau, G. Paulay, T. Werner",Aspidochirotida,FLMNH,Holothuroidea,,95fed2be-7054-4b04-b660-680abe969549,Brandt,6E026150-3783-474D-85CA-557A55B31085,,-13.44624,,7316-Echinodermata,48.33157,,5,cinerascens,,Invertebrate Zoology,Holothuria,,2014-10-16T18:29:10.623Z,Holothuria cinerascens,2008
Yap State,Federated States of Micronesia,Holothuriidae,30,Kris Netchy & Alex Kerr,Aspidochirotida,FLMNH,Holothuroidea,,a9ac8973-8443-48f9-bbad-c2f7ea9e5e26,Semper,699E6C3C-F503-483C-A289-D6BA988A672A,,9.51362,,5888-Echinodermata,138.13182,,7,coluber,Caroline Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:31:03.395Z,Holothuria coluber,2007
Guam Island,USA,Holothuriidae,,John Starmer,Aspidochirotida,FLMNH,Holothuroidea,,ecf69338-0011-4485-b667-afd0a5469588,Selenka,59F73456-044B-4313-890A-5D8B462836EF,,13.5,,12385-Echinodermata,144.8,,12,inhabilis,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:30:08.336Z,Holothuria inhabilis,1998
,Oman,Holothuriidae,15,Machel Malay,Aspidochirotida,FLMNH,Holothuroidea,,9a25ee9a-e496-4c05-a4d9-2ea7aad442ca,Lesson,EC8CE007-082B-4764-A88D-21621D8FB07F,,23.521448,,9118-Echinodermata,58.731182,,5,edulis,,Invertebrate Zoology,Holothuria,,2014-10-16T19:11:48.786Z,Holothuria edulis,2008
Moorea Island,French Polynesia,Holothuriidae,23,"C. Meyer, S. McKeon, J. Moore, S. Fay, G. Paulay, Albert",Aspidochirotida,FLMNH,Holothuroidea,,1a3393bf-c93e-4f02-9840-9a2827002097,Fisher,F95F8BBE-D2A6-4329-8B97-D94F0664D261,,-17.51448,,8009-Echinodermata,-149.7616,,10,anulifera,Society Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:30:18.791Z,Holothuria anulifera,2008
,Philippines,Holothuriidae,24,Kris Netchy & Alex Kerr,Aspidochirotida,FLMNH,Holothuroidea,,b01ba09e-9b83-40b3-8299-60345437d7bf,Brandt,C8D94E40-3B79-4DEB-B9D3-2B0C50B93EDA,,9.60988,,5598-Echinodermata,123.17229,,5,leucospilota,Negros Oriental,Invertebrate Zoology,Holothuria,,2014-10-16T16:52:48.398Z,Holothuria leucospilota,2006
,Seychelles,Holothuriidae,,Hal Koike,Aspidochirotida,FLMNH,Holothuroidea,,8f8d9040-8dcd-44a6-907f-4b9aef4fd9a0,,86F77E67-39E1-499B-B485-F90DF2B69971,,,,11321-Echinodermata,,,,"sp. ""pentard""",,Invertebrate Zoology,Holothuria,,2014-10-16T20:56:52.614Z,"Holothuria sp. ""pentard""",
Okinawa,Japan,Holothuriidae,7,"François Michonneau, Masami Obuchi",Aspidochirotida,FLMNH,Holothuroidea,,00009ed0-0a2b-428f-8a20-ec83275b22b7,Lesson,B12FBC20-F664-439A-A304-0C1E095389BE,,26.444199,,10920-Echinodermata,127.772746,,5,edulis,Ryukyus,Invertebrate Zoology,Holothuria,,2014-10-16T23:30:12.852Z,Holothuria edulis,2011
Aitutaki Island,Cook Islands,Holothuriidae,18,,Aspidochirotida,FLMNH,Holothuroidea,,b8c403ce-ccee-4de2-9e79-0ceab4c37971,Brandt,2FA6A159-217B-4D19-AEE9-83783B9908A4,,-18.9,,1896-Echinodermata,-159.8,,11,leucospilota,Cook Islands,Invertebrate Zoology,Holothuria,,2014-10-16T18:44:10.561Z,Holothuria leucospilota,1986
Viti Levu Island,Fiji,Holothuriidae,7,"Kirkendale, L. & Bonito, V.",Aspidochirotida,FLMNH,Holothuroidea,,1faf21e4-0842-458b-8d0d-df04d91ff577,Lesson,CBE7A430-2FB2-4EF1-AA62-07F25E032A79,,-18.3675333333,,684-Echinodermata,177.973,,10,hilla,Fiji Islands,Invertebrate Zoology,Holothuria,,2014-10-16T18:30:56.149Z,Holothuria hilla,2001
Guam Island,USA,Holothuriidae,19,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,1a3368d5-0d29-4d4e-90ae-46445f95589c,Selenka,8E428862-7DAC-48C4-AD18-975FF913C26E,,13.5,,12629-Echinodermata,144.8,,1,pardalis,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:07:54.438Z,Holothuria pardalis,1997
,Djibouti,Holothuriidae,2,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,f7453af1-7500-4a6e-be5d-98ab3b5f5ea0,Jäger,F6988B1C-8313-42EE-ABDA-6DA095B4B73F,,11.55875,,12080-Echinodermata,42.74083,,10,atra,,Invertebrate Zoology,Holothuria,,2014-10-16T23:34:14.976Z,Holothuria atra,2012
,Saudi Arabia,Holothuriidae,8,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,7066dcc4-12e8-42df-b6ea-9f2583f420dd,Selenka,1A0C9110-1F9F-4DC7-8B65-5CD46DA0F097,,,,12140-Echinodermata,,,10,nobilis,,Invertebrate Zoology,Holothuria,,2014-10-16T16:50:01.387Z,Holothuria nobilis,2012
Oahu Island,USA,Holothuriidae,24,"J. Earle, J. Hoover, G. Paulay",Aspidochirotida,FLMNH,Holothuroidea,,c9049c41-60a8-498e-adf3-0f56b354fbf3,Augustin,58459381-3125-4523-96BB-BC0A42BE9B78,,19.99667,,4801-Echinodermata,-155.24556,,2,dofleini,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:45:46.490Z,Holothuria dofleini,2006
Juan de Nova Island,France,Holothuriidae,29,"H. Bruggemann, C. Bourmaud, M. Malay, J.P. Rousse, J.B. Galves",Aspidochirotida,FLMNH,Holothuroidea,,cd7060ca-2d9c-40d9-b96b-a01b44c6ed42,Selenka,9545D703-84B0-4C3A-9D0E-2DBBAD9D902A,,-17.04055,,9259-Echinodermata,42.6725,,4,nobilis,Scattered Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:13:20.770Z,Holothuria nobilis,2009
,France,Holothuriidae,31,Nathaniel Evans,Aspidochirotida,FLMNH,Holothuroidea,,7f9fe921-5a44-461b-8279-bd3241495e87,Bell,563FD440-462A-4036-9A5D-500AE0C91C54,,-22.5694,,15741-Echinodermata,167.1961,,10,whitmaei,New Caledonia,Invertebrate Zoology,Holothuria,,2014-10-16T20:00:18.239Z,Holothuria whitmaei,2013
Okinawa,Japan,Holothuriidae,14,"François Michonneau, Yoshida Ryuta",Aspidochirotida,FLMNH,Holothuroidea,,68831b73-a64b-4c7d-b8e3-815d65400181,Selenka,33E16AC4-6DCA-4779-AEA5-50273B77DF1C,,26.444199,,10916-Echinodermata,127.772746,,5,verrucosa,Ryukyus,Invertebrate Zoology,Holothuria,,2014-10-16T22:40:11.236Z,Holothuria verrucosa,2011
,France,Holothuriidae,3,Nathaniel Evans,Aspidochirotida,FLMNH,Holothuroidea,,f00b7629-a5d7-4b27-9ac3-f4e2e6586cac,Lesson,60FB03D3-EEF6-4CC1-BAB8-33F848225372,,-22.5543,,15935-Echinodermata,167.533,,11,hilla,New Caledonia,Invertebrate Zoology,Holothuria,,2014-10-16T18:53:15.497Z,Holothuria hilla,2013
